mass_accuracy_diff,rank_accuracy_diff,in_mask_mass_accuracy,in_mask_rank_accuracy,out_mask_mass_accuracy,out_mask_rank_accuracy,model,xai_method,pretraining,label
0.02639999999999998,0.02429999999999999,0.2478,0.2457,0.2214,0.2214,vit,integrated_gradients,from_scratch,Consolidation
0.047199999999999964,0.034399999999999986,0.2981,0.2779,0.2509,0.2435,vit,integrated_gradients,from_scratch,Consolidation
-0.0016000000000000042,0.0087,0.0712,0.1137,0.0728,0.105,vit,integrated_gradients,from_scratch,Consolidation
-0.0439,-0.108,0.0288,0.018,0.0727,0.126,vit,integrated_gradients,from_scratch,Consolidation
-0.0247,-0.021600000000000008,0.2252,0.237,0.2499,0.2586,vit,integrated_gradients,from_scratch,Consolidation
-0.015600000000000003,-0.0014000000000000123,0.2058,0.2535,0.2214,0.2549,vit,integrated_gradients,from_scratch,Consolidation
0.1382,0.05830000000000002,0.4104,0.3322,0.2722,0.2739,vit,integrated_gradients,from_scratch,Consolidation
-0.014800000000000008,-0.009699999999999986,0.1205,0.1509,0.1353,0.1606,vit,integrated_gradients,from_scratch,Consolidation
0.0733,0.03720000000000001,0.2722,0.2641,0.1989,0.2269,vit,integrated_gradients,from_scratch,Consolidation
0.022499999999999964,0.03040000000000001,0.2975,0.27,0.275,0.2396,vit,integrated_gradients,from_scratch,Consolidation
-0.0014000000000000123,-0.013300000000000034,0.2673,0.2537,0.2687,0.267,vit,integrated_gradients,from_scratch,Consolidation
0.030600000000000016,0.0194,0.1967,0.2246,0.1661,0.2052,vit,integrated_gradients,from_scratch,Consolidation
0.010199999999999987,-0.00839999999999999,0.2583,0.2438,0.2481,0.2522,vit,integrated_gradients,from_scratch,Consolidation
-0.012999999999999984,-0.015499999999999986,0.1466,0.1806,0.1596,0.1961,vit,integrated_gradients,from_scratch,Consolidation
0.018100000000000005,0.017299999999999982,0.1383,0.148,0.1202,0.1307,vit,integrated_gradients,from_scratch,Consolidation
0.04199999999999998,0.0605,0.1662,0.2434,0.1242,0.1829,densenet,integrated_gradients,from_scratch,Atelectasis
-0.006500000000000006,0.014400000000000024,0.3119,0.3694,0.3184,0.355,densenet,integrated_gradients,from_scratch,Atelectasis
0.12179999999999999,0.1735,0.1578,0.2009,0.036,0.0274,densenet,integrated_gradients,from_scratch,Atelectasis
0.0841,0.14370000000000002,0.1825,0.2543,0.0984,0.1106,densenet,integrated_gradients,from_scratch,Atelectasis
0.09889999999999999,0.12569999999999998,0.3579,0.4496,0.259,0.3239,densenet,integrated_gradients,from_scratch,Atelectasis
-0.013800000000000007,-0.013499999999999984,0.2074,0.2189,0.2212,0.2324,densenet,integrated_gradients,from_scratch,Atelectasis
-0.0001999999999999988,0.0092,0.0581,0.057,0.0583,0.0478,densenet,integrated_gradients,from_scratch,Atelectasis
-0.0005000000000000004,0.017699999999999994,0.0652,0.0949,0.0657,0.0772,densenet,integrated_gradients,from_scratch,Atelectasis
-0.112,-0.19979999999999998,0.1037,0.1118,0.2157,0.3116,densenet,integrated_gradients,from_scratch,Atelectasis
0.006400000000000001,0.0324,0.0211,0.0339,0.0147,0.0015,densenet,integrated_gradients,from_scratch,Atelectasis
0.0031999999999999997,0.016777356,0.0118,0.0168,0.0086,2.2644e-05,densenet,integrated_gradients,from_scratch,Atelectasis
0.042800000000000005,0.018900000000000028,0.4271,0.4601,0.3843,0.4412,densenet,integrated_gradients,from_scratch,Atelectasis
0.059599999999999986,0.10149999999999999,0.1304,0.2029,0.0708,0.1014,densenet,integrated_gradients,from_scratch,Atelectasis
0.031799999999999995,0.04830000000000001,0.2314,0.2615,0.1996,0.2132,densenet,integrated_gradients,from_scratch,Atelectasis
0.10719999999999999,0.1832,0.1578,0.2089,0.0506,0.0257,densenet,integrated_gradients,from_scratch,Atelectasis
-0.01630000000000001,-0.028700000000000003,0.0464,0.0264,0.0627,0.0551,densenet,integrated_gradients,from_scratch,Atelectasis
0.02639999999999998,0.04139999999999999,0.3837,0.4459,0.3573,0.4045,densenet,integrated_gradients,from_scratch,Atelectasis
0.03270000000000001,0.025500000000000023,0.2199,0.2872,0.1872,0.2617,densenet,integrated_gradients,from_scratch,Atelectasis
-0.0114,-0.0346,0.0097,0.0047,0.0211,0.0393,densenet,integrated_gradients,from_scratch,Atelectasis
-0.051100000000000007,-0.0345,0.1599,0.1934,0.211,0.2279,densenet,integrated_gradients,from_scratch,Atelectasis
0.003600000000000006,0.022500000000000006,0.098,0.1396,0.0944,0.1171,densenet,integrated_gradients,from_scratch,Atelectasis
-0.004,0.0,0.0024,0.0,0.0064,0.0,densenet,integrated_gradients,from_scratch,Atelectasis
0.05099999999999999,0.067,0.1392,0.1834,0.0882,0.1164,densenet,integrated_gradients,from_scratch,Atelectasis
0.018100000000000005,0.0403,0.1715,0.2414,0.1534,0.2011,densenet,integrated_gradients,from_scratch,Atelectasis
0.0194,0.0058,0.1384,0.2246,0.119,0.2188,densenet,integrated_gradients,from_scratch,Atelectasis
0.03740000000000002,0.05889999999999995,0.2376,0.3248,0.2002,0.2659,densenet,integrated_gradients,from_scratch,Atelectasis
0.0619,0.1239,0.1379,0.1951,0.076,0.0712,densenet,integrated_gradients,from_scratch,Atelectasis
-0.04400000000000001,-0.021699999999999997,0.1878,0.2939,0.2318,0.3156,densenet,integrated_gradients,from_scratch,Atelectasis
0.1289,0.14519999999999997,0.3082,0.3732,0.1793,0.228,densenet,integrated_gradients,from_scratch,Atelectasis
0.1346,0.19380000000000003,0.2188,0.2649,0.0842,0.0711,densenet,integrated_gradients,from_scratch,Atelectasis
-0.010800000000000004,-0.0116,0.1733,0.2332,0.1841,0.2448,densenet,integrated_gradients,from_scratch,Atelectasis
0.0744,0.0736,0.3227,0.3672,0.2483,0.2936,densenet,integrated_gradients,from_scratch,Atelectasis
-0.06029999999999999,-0.0698,0.0558,0.0407,0.1161,0.1105,densenet,integrated_gradients,from_scratch,Atelectasis
-0.0784,-0.03849999999999998,0.2115,0.329,0.2899,0.3675,densenet,integrated_gradients,from_scratch,Atelectasis
0.1701,0.25429999999999997,0.2329,0.298,0.0628,0.0437,densenet,integrated_gradients,from_scratch,Atelectasis
0.1461,0.20889999999999997,0.2135,0.2627,0.0674,0.0538,densenet,integrated_gradients,from_scratch,Atelectasis
0.0587,0.05299999999999999,0.2192,0.3121,0.1605,0.2591,densenet,integrated_gradients,from_scratch,Atelectasis
-0.0033000000000000043,-0.0007999999999999952,0.0447,0.0582,0.048,0.059,densenet,integrated_gradients,from_scratch,Atelectasis
0.03290000000000001,-0.009599999999999997,0.258,0.3525,0.2251,0.3621,densenet,integrated_gradients,from_scratch,Atelectasis
0.02890000000000001,0.05070000000000002,0.1259,0.2227,0.097,0.172,densenet,integrated_gradients,from_scratch,Atelectasis
-0.0466,-0.06819999999999998,0.2129,0.2629,0.2595,0.3311,densenet,integrated_gradients,from_scratch,Atelectasis
-0.013800000000000007,-0.034,0.1175,0.1333,0.1313,0.1673,densenet,integrated_gradients,from_scratch,Atelectasis
0.09350000000000001,0.12840000000000001,0.1869,0.2368,0.0934,0.1084,densenet,integrated_gradients,from_scratch,Atelectasis
0.020600000000000007,0.003799999999999998,0.1998,0.1986,0.1792,0.1948,densenet,integrated_gradients,from_scratch,Atelectasis
0.13149999999999998,0.1546,0.3,0.3353,0.1685,0.1807,densenet,integrated_gradients,from_scratch,Atelectasis
0.07879999999999998,0.12330000000000002,0.2815,0.4047,0.2027,0.2814,densenet,integrated_gradients,from_scratch,Atelectasis
0.0567,0.0661,0.0675,0.0664,0.0108,0.0003,densenet,integrated_gradients,from_scratch,Atelectasis
0.1505,0.249,0.2258,0.3151,0.0753,0.0661,densenet,integrated_gradients,from_scratch,Atelectasis
-0.010699999999999998,-0.020499999999999997,0.0198,0.0117,0.0305,0.0322,densenet,integrated_gradients,from_scratch,Atelectasis
-0.021499999999999964,0.033299999999999996,0.2917,0.3083,0.3132,0.275,densenet,integrated_gradients,from_scratch,Atelectasis
0.016,0.012199999999999989,0.1062,0.1512,0.0902,0.139,densenet,integrated_gradients,from_scratch,Atelectasis
0.0854,0.18109999999999998,0.1442,0.2297,0.0588,0.0486,densenet,integrated_gradients,from_scratch,Atelectasis
0.09240000000000001,0.0928,0.2485,0.3282,0.1561,0.2354,densenet,integrated_gradients,from_scratch,Atelectasis
0.04749999999999999,0.05149999999999999,0.2105,0.2651,0.163,0.2136,densenet,integrated_gradients,from_scratch,Atelectasis
-0.009000000000000001,-0.0661,0.012,0.0013,0.021,0.0674,densenet,integrated_gradients,from_scratch,Atelectasis
0.1346,0.09550000000000003,0.4353,0.4691,0.3007,0.3736,densenet,integrated_gradients,from_scratch,Atelectasis
-0.010099999999999998,-0.008199999999999985,0.2193,0.2988,0.2294,0.307,densenet,integrated_gradients,from_scratch,Atelectasis
0.07919999999999999,0.1196,0.152,0.1918,0.0728,0.0722,densenet,integrated_gradients,from_scratch,Atelectasis
0.1367,0.2381,0.2355,0.374,0.0988,0.1359,densenet,integrated_gradients,from_scratch,Atelectasis
0.2321,0.261,0.3336,0.351,0.1015,0.09,densenet,integrated_gradients,from_scratch,Atelectasis
0.13179999999999997,0.18879999999999997,0.2279,0.2991,0.0961,0.1103,densenet,integrated_gradients,from_scratch,Atelectasis
0.10509999999999997,0.0484,0.5457,0.518,0.4406,0.4696,densenet,integrated_gradients,from_scratch,Atelectasis
-0.04140000000000002,-0.05730000000000002,0.1851,0.2829,0.2265,0.3402,densenet,integrated_gradients,from_scratch,Atelectasis
0.07780000000000001,0.09060000000000001,0.2549,0.3915,0.1771,0.3009,densenet,integrated_gradients,from_scratch,Atelectasis
0.0776,0.13240000000000002,0.2336,0.3209,0.156,0.1885,densenet,integrated_gradients,from_scratch,Atelectasis
0.018699999999999994,0.02659999999999999,0.0915,0.0846,0.0728,0.058,densenet,integrated_gradients,from_scratch,Atelectasis
-0.062000000000000006,-0.1296,0.051,0.0607,0.113,0.1903,densenet,integrated_gradients,from_scratch,Atelectasis
0.0319,0.06129999999999999,0.0812,0.0905,0.0493,0.0292,densenet,integrated_gradients,from_scratch,Atelectasis
-0.03140000000000001,-0.04530000000000001,0.1404,0.2192,0.1718,0.2645,densenet,integrated_gradients,from_scratch,Atelectasis
0.025900000000000006,0.004699999999999982,0.2499,0.3001,0.224,0.2954,densenet,integrated_gradients,from_scratch,Atelectasis
-0.17520000000000002,-0.1966,0.2419,0.2548,0.4171,0.4514,densenet,integrated_gradients,from_scratch,Atelectasis
0.1993,0.26080000000000003,0.2318,0.2781,0.0325,0.0173,densenet,integrated_gradients,from_scratch,Atelectasis
-0.21330000000000005,-0.028500000000000025,0.2986,0.3247,0.5119,0.3532,densenet,integrated_gradients,from_scratch,Atelectasis
0.00020000000000000573,0.0009000000000000119,0.1778,0.2518,0.1776,0.2509,densenet,integrated_gradients,from_scratch,Atelectasis
0.09560000000000002,0.12259999999999999,0.2295,0.2823,0.1339,0.1597,densenet,integrated_gradients,from_scratch,Atelectasis
-0.1369,-0.18630000000000002,0.1167,0.1759,0.2536,0.3622,densenet,integrated_gradients,from_scratch,Atelectasis
0.09460000000000002,0.10670000000000002,0.3047,0.4008,0.2101,0.2941,densenet,integrated_gradients,from_scratch,Atelectasis
-0.026600000000000013,-0.043800000000000006,0.2551,0.3004,0.2817,0.3442,densenet,integrated_gradients,from_scratch,Atelectasis
0.003500000000000003,-0.0012000000000000066,0.1511,0.2287,0.1476,0.2299,densenet,integrated_gradients,from_scratch,Atelectasis
0.09160000000000001,0.11829999999999999,0.2574,0.302,0.1658,0.1837,densenet,integrated_gradients,from_scratch,Atelectasis
0.12119999999999999,0.14989999999999998,0.174,0.2105,0.0528,0.0606,swinvit,integrated_gradients,from_scratch,Atelectasis
0.16030000000000003,0.1574,0.2982,0.3123,0.1379,0.1549,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0853,0.12409999999999999,0.1683,0.1868,0.083,0.0627,swinvit,integrated_gradients,from_scratch,Atelectasis
0.11009999999999999,0.1295,0.2004,0.2171,0.0903,0.0876,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1351,0.1349,0.2713,0.3106,0.1362,0.1757,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0943,0.05579999999999999,0.316,0.2793,0.2217,0.2235,swinvit,integrated_gradients,from_scratch,Atelectasis
0.035899999999999994,0.0622,0.0783,0.093,0.0424,0.0308,swinvit,integrated_gradients,from_scratch,Atelectasis
0.043399999999999994,0.06,0.1362,0.1987,0.0928,0.1387,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1672,0.19200000000000003,0.2299,0.2553,0.0627,0.0633,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0013000000000000008,0.0046,0.0151,0.0095,0.0138,0.0049,swinvit,integrated_gradients,from_scratch,Atelectasis
-0.0007999999999999995,-0.0025,0.0044,0.0,0.0052,0.0025,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1507,0.14999999999999997,0.2665,0.285,0.1158,0.135,swinvit,integrated_gradients,from_scratch,Atelectasis
0.121,0.2031,0.1644,0.2556,0.0434,0.0525,swinvit,integrated_gradients,from_scratch,Atelectasis
0.2012,0.1407,0.3369,0.2824,0.1357,0.1417,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0817,0.12639999999999998,0.145,0.1737,0.0633,0.0473,swinvit,integrated_gradients,from_scratch,Atelectasis
-0.0133,-0.018299999999999997,0.0456,0.0366,0.0589,0.0549,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1877,0.17489999999999997,0.3009,0.3031,0.1132,0.1282,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0917,0.1069,0.1529,0.1609,0.0612,0.054,swinvit,integrated_gradients,from_scratch,Atelectasis
0.01,0.0182,0.0234,0.0242,0.0134,0.006,swinvit,integrated_gradients,from_scratch,Atelectasis
0.10610000000000001,0.11130000000000001,0.1844,0.1789,0.0783,0.0676,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0711,0.12630000000000002,0.1158,0.1652,0.0447,0.0389,swinvit,integrated_gradients,from_scratch,Atelectasis
0.001,0.0,0.0047,0.0,0.0037,0.0,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0817,0.16160000000000002,0.1376,0.2381,0.0559,0.0765,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1519,0.1008,0.2863,0.2818,0.1344,0.181,swinvit,integrated_gradients,from_scratch,Atelectasis
0.050299999999999984,0.04329999999999998,0.1352,0.207,0.0849,0.1637,swinvit,integrated_gradients,from_scratch,Atelectasis
0.17179999999999995,0.16040000000000001,0.282,0.2821,0.1102,0.1217,swinvit,integrated_gradients,from_scratch,Atelectasis
0.20479999999999998,0.2324,0.2855,0.3187,0.0807,0.0863,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1938,0.1923,0.2903,0.3548,0.0965,0.1625,swinvit,integrated_gradients,from_scratch,Atelectasis
0.2168,0.19409999999999997,0.3615,0.3571,0.1447,0.163,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0034999999999999892,0.018699999999999994,0.1161,0.1225,0.1126,0.1038,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1756,0.19530000000000003,0.232,0.2466,0.0564,0.0513,swinvit,integrated_gradients,from_scratch,Atelectasis
0.19080000000000003,0.12389999999999998,0.3849,0.3409,0.1941,0.217,swinvit,integrated_gradients,from_scratch,Atelectasis
0.018500000000000003,0.035899999999999994,0.0533,0.0447,0.0348,0.0088,swinvit,integrated_gradients,from_scratch,Atelectasis
0.195,0.18089999999999998,0.3053,0.3455,0.1103,0.1646,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0735,0.1386,0.1214,0.1563,0.0479,0.0177,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1981,0.1916,0.2904,0.2858,0.0923,0.0942,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1521,0.202,0.1956,0.2361,0.0435,0.0341,swinvit,integrated_gradients,from_scratch,Atelectasis
0.03930000000000001,0.07089999999999999,0.0724,0.106,0.0331,0.0351,swinvit,integrated_gradients,from_scratch,Atelectasis
0.12819999999999998,0.1084,0.2374,0.2497,0.1092,0.1413,swinvit,integrated_gradients,from_scratch,Atelectasis
0.087,0.1748,0.1245,0.2093,0.0375,0.0345,swinvit,integrated_gradients,from_scratch,Atelectasis
0.10760000000000002,0.143,0.2222,0.2642,0.1146,0.1212,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0509,0.05689999999999999,0.1293,0.146,0.0784,0.0891,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1596,0.1179,0.2468,0.2122,0.0872,0.0943,swinvit,integrated_gradients,from_scratch,Atelectasis
0.18960000000000002,0.1302,0.278,0.2149,0.0884,0.0847,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1845,0.11889999999999998,0.3704,0.3193,0.1859,0.2004,swinvit,integrated_gradients,from_scratch,Atelectasis
0.20779999999999998,0.2081,0.2935,0.3683,0.0857,0.1602,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0665,0.11969999999999999,0.1129,0.1609,0.0464,0.0412,swinvit,integrated_gradients,from_scratch,Atelectasis
0.2043,0.2653,0.2666,0.3155,0.0623,0.0502,swinvit,integrated_gradients,from_scratch,Atelectasis
-0.0026,-0.0039,0.0125,0.0006,0.0151,0.0045,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1501,0.13199999999999998,0.2682,0.2608,0.1181,0.1288,swinvit,integrated_gradients,from_scratch,Atelectasis
0.06029999999999999,0.09980000000000001,0.0953,0.1292,0.035,0.0294,swinvit,integrated_gradients,from_scratch,Atelectasis
0.14040000000000002,0.2031,0.2093,0.2718,0.0689,0.0687,swinvit,integrated_gradients,from_scratch,Atelectasis
0.2196,0.16999999999999998,0.308,0.2959,0.0884,0.1259,swinvit,integrated_gradients,from_scratch,Atelectasis
0.22920000000000001,0.19410000000000002,0.3412,0.325,0.112,0.1309,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0063,0.0197,0.0114,0.0206,0.0051,0.0009,swinvit,integrated_gradients,from_scratch,Atelectasis
0.2328,0.18930000000000002,0.3466,0.3229,0.1138,0.1336,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1462,0.15810000000000002,0.2146,0.257,0.0684,0.0989,swinvit,integrated_gradients,from_scratch,Atelectasis
-0.0006000000000000033,0.010700000000000001,0.0576,0.0579,0.0582,0.0472,swinvit,integrated_gradients,from_scratch,Atelectasis
0.21839999999999998,0.2508,0.2904,0.3441,0.072,0.0933,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0678,0.07899999999999999,0.2005,0.2143,0.1327,0.1353,swinvit,integrated_gradients,from_scratch,Atelectasis
0.248,0.22160000000000002,0.3231,0.2984,0.0751,0.0768,swinvit,integrated_gradients,from_scratch,Atelectasis
0.3289,0.2235,0.4655,0.3956,0.1366,0.1721,swinvit,integrated_gradients,from_scratch,Atelectasis
0.2144,0.218,0.2525,0.256,0.0381,0.038,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1792,0.23309999999999997,0.2399,0.2854,0.0607,0.0523,swinvit,integrated_gradients,from_scratch,Atelectasis
0.10690000000000001,0.1526,0.1978,0.2492,0.0909,0.0966,swinvit,integrated_gradients,from_scratch,Atelectasis
0.0679,0.1061,0.13,0.1485,0.0621,0.0424,swinvit,integrated_gradients,from_scratch,Atelectasis
0.042300000000000004,0.052300000000000006,0.0892,0.113,0.0469,0.0607,swinvit,integrated_gradients,from_scratch,Atelectasis
0.032600000000000004,0.0686,0.0763,0.0977,0.0437,0.0291,swinvit,integrated_gradients,from_scratch,Atelectasis
0.14459999999999998,0.1759,0.2045,0.2494,0.0599,0.0735,swinvit,integrated_gradients,from_scratch,Atelectasis
0.1242,0.1273,0.2227,0.2576,0.0985,0.1303,swinvit,integrated_gradients,from_scratch,Atelectasis
0.2624,0.1423,0.4242,0.3236,0.1618,0.1813,swinvit,integrated_gradients,from_scratch,Atelectasis
